,id,true_class,soft_prediction,soft_certainty,soft_pcc,soft_all_probas
18,dog_2011_001547.jpg,dog,diningtable,0.32406628131866455,0.09586979583747389,"[('diningtable', 0.32406628), ('sofa', 0.3059679), ('dog', 0.21394297), ('horse', 0.083227195), ('cat', 0.03492926), ('cow', 0.028529897), ('motorbike', 0.0037524842), ('bicycle', 0.0035343426), ('boat', 0.0014155967), ('aeroplane', 0.0006340518)]"
19,dog_2009_000287.jpg,dog,dog,0.9095497131347656,0.15558933529186558,"[('dog', 0.9095497), ('cow', 0.046755686), ('cat', 0.022418482), ('sofa', 0.009510501), ('horse', 0.0073352815), ('diningtable', 0.0023556612), ('boat', 0.00078533724), ('motorbike', 0.0007699591), ('bicycle', 0.00043273208), ('aeroplane', 8.661858e-05)]"
20,dog_2010_003920.jpg,dog,cat,0.6509307622909546,-0.11051070362909785,"[('cat', 0.65093076), ('dog', 0.30152717), ('cow', 0.019546974), ('horse', 0.018227786), ('sofa', 0.0034031684), ('diningtable', 0.002850869), ('boat', 0.00193766), ('motorbike', 0.0011542765), ('bicycle', 0.00034268107), ('aeroplane', 7.858202e-05)]"
21,dog_2008_006049.jpg,dog,dog,0.8435590267181396,0.22106181140674552,"[('dog', 0.843559), ('cow', 0.08095921), ('horse', 0.046553895), ('cat', 0.013782244), ('sofa', 0.008657089), ('motorbike', 0.002368358), ('bicycle', 0.0013186411), ('diningtable', 0.0012727797), ('boat', 0.0012199461), ('aeroplane', 0.00030893378)]"
22,dog_2008_005964.jpg,dog,dog,0.6566113829612732,0.24209104894644579,"[('dog', 0.6566114), ('horse', 0.12807086), ('cow', 0.092622206), ('cat', 0.059416637), ('sofa', 0.036142018), ('diningtable', 0.020068495), ('boat', 0.0028424223), ('motorbike', 0.0022824905), ('bicycle', 0.0012869423), ('aeroplane', 0.00065655436)]"
23,dog_2010_005064.jpg,dog,dog,0.9484433531761169,-0.0030494124732284925,"[('dog', 0.94844335), ('cow', 0.024294276), ('cat', 0.011254051), ('horse', 0.008074186), ('sofa', 0.004745906), ('diningtable', 0.001143759), ('motorbike', 0.0007781801), ('bicycle', 0.0006528422), ('boat', 0.00054073764), ('aeroplane', 7.272688e-05)]"
24,dog_2009_003612.jpg,dog,dog,0.8422466516494751,-0.012128915286249998,"[('dog', 0.84224665), ('cat', 0.08869407), ('cow', 0.04214844), ('horse', 0.014431267), ('sofa', 0.00683607), ('diningtable', 0.0038606517), ('boat', 0.0008452774), ('motorbike', 0.0005338647), ('bicycle', 0.00028436966), ('aeroplane', 0.00011932987)]"
25,dog_2009_002419.jpg,dog,dog,0.9633528590202332,0.2281169399706469,"[('dog', 0.96335286), ('cow', 0.02340523), ('cat', 0.0053592767), ('sofa', 0.0032386924), ('horse', 0.0029203952), ('motorbike', 0.0008031994), ('diningtable', 0.00044670285), ('boat', 0.00021557024), ('bicycle', 0.00021297915), ('aeroplane', 4.50306e-05)]"
26,dog_2010_004807.jpg,dog,dog,0.9380504488945007,0.4055205754842763,"[('dog', 0.93805045), ('cow', 0.025007918), ('sofa', 0.0144390585), ('cat', 0.012085185), ('horse', 0.0048044114), ('diningtable', 0.0040193712), ('motorbike', 0.0008261534), ('bicycle', 0.00036552196), ('boat', 0.00027371617), ('aeroplane', 0.00012822667)]"
27,dog_2010_002938.jpg,dog,dog,0.9361254572868347,0.32720467178577406,"[('dog', 0.93612546), ('cat', 0.018699735), ('cow', 0.017655049), ('sofa', 0.011540208), ('horse', 0.008094508), ('diningtable', 0.0051933834), ('motorbike', 0.0013110465), ('bicycle', 0.0008369607), ('boat', 0.00048150923), ('aeroplane', 6.215811e-05)]"
28,dog_2008_007805.jpg,dog,dog,0.955746591091156,0.2545352765548067,"[('dog', 0.9557466), ('cow', 0.026369479), ('cat', 0.0060871253), ('sofa', 0.005735786), ('horse', 0.004081104), ('motorbike', 0.0008202133), ('diningtable', 0.00051632145), ('bicycle', 0.00036651173), ('boat', 0.00022834253), ('aeroplane', 4.8560305e-05)]"
29,dog_2009_004012.jpg,dog,cat,0.35507985949516296,0.3484986141608405,"[('cat', 0.35507986), ('dog', 0.24382283), ('cow', 0.19180469), ('horse', 0.16579352), ('boat', 0.022104682), ('diningtable', 0.008321774), ('sofa', 0.0046738395), ('motorbike', 0.0040819836), ('aeroplane', 0.0025325036), ('bicycle', 0.0017843242)]"
30,dog_2008_003347.jpg,dog,dog,0.8990018963813782,0.3808823165743911,"[('dog', 0.8990019), ('cat', 0.049477573), ('cow', 0.033690624), ('horse', 0.012516294), ('sofa', 0.0017887373), ('motorbike', 0.0014854998), ('boat', 0.0009681859), ('diningtable', 0.0006042645), ('bicycle', 0.00032698017), ('aeroplane', 0.00013992113)]"
31,dog_2009_000989.jpg,dog,dog,0.8093743324279785,0.36454702734512906,"[('dog', 0.80937433), ('cat', 0.10357881), ('cow', 0.05287272), ('horse', 0.026652513), ('sofa', 0.0036143402), ('motorbike', 0.0015112343), ('boat', 0.0012113828), ('diningtable', 0.00081791345), ('bicycle', 0.000265459), ('aeroplane', 0.00010135604)]"
32,dog_2009_000647.jpg,dog,horse,0.6666789054870605,0.221677472705825,"[('horse', 0.6666789), ('dog', 0.15435785), ('cow', 0.09557028), ('cat', 0.036041625), ('sofa', 0.015556883), ('bicycle', 0.011700712), ('boat', 0.0068951957), ('motorbike', 0.0063657425), ('diningtable', 0.0060252976), ('aeroplane', 0.0008075331)]"
33,dog_2010_004756.jpg,dog,dog,0.6792951822280884,-0.06278924563333053,"[('dog', 0.6792952), ('cat', 0.2469255), ('cow', 0.0462845), ('horse', 0.018052185), ('sofa', 0.004459987), ('diningtable', 0.0035720188), ('boat', 0.0007335677), ('motorbike', 0.00048378546), ('bicycle', 0.00012550311), ('aeroplane', 6.7730914e-05)]"
34,dog_2008_001248.jpg,dog,horse,0.7999086976051331,0.5511698621317547,"[('horse', 0.7999087), ('cow', 0.09052566), ('dog', 0.027956134), ('boat', 0.01773997), ('diningtable', 0.017278628), ('bicycle', 0.013422586), ('sofa', 0.011520364), ('motorbike', 0.01122764), ('cat', 0.007942599), ('aeroplane', 0.0024778584)]"
35,dog_2010_004211.jpg,dog,dog,0.8705968260765076,0.16985989677490038,"[('dog', 0.8705968), ('cow', 0.08155201), ('cat', 0.022754729), ('sofa', 0.011920615), ('horse', 0.009691335), ('diningtable', 0.0018297983), ('motorbike', 0.00078011694), ('boat', 0.000545931), ('bicycle', 0.00018993106), ('aeroplane', 0.00013874228)]"
36,dog_2010_001279.jpg,dog,horse,0.4179869592189789,0.1757699409384997,"[('horse', 0.41798696), ('cow', 0.38999552), ('dog', 0.09166439), ('sofa', 0.025685562), ('cat', 0.02315357), ('motorbike', 0.01985777), ('diningtable', 0.015562404), ('boat', 0.008841171), ('aeroplane', 0.0055725104), ('bicycle', 0.0016800761)]"
37,dog_2010_004967.jpg,dog,dog,0.9574271440505981,0.12813953209968298,"[('dog', 0.95742714), ('cow', 0.025551923), ('sofa', 0.00841001), ('cat', 0.004052079), ('horse', 0.00248264), ('motorbike', 0.00079075847), ('diningtable', 0.0007862811), ('bicycle', 0.00030029035), ('boat', 0.0001563588), ('aeroplane', 4.247082e-05)]"
38,dog_2008_005178.jpg,dog,dog,0.44194358587265015,0.06343450764726456,"[('dog', 0.4419436), ('horse', 0.24670078), ('cat', 0.12160651), ('cow', 0.08428072), ('diningtable', 0.038510047), ('sofa', 0.033235647), ('boat', 0.018260071), ('bicycle', 0.011832595), ('motorbike', 0.0020098547), ('aeroplane', 0.0016202573)]"
39,dog_2008_007509.jpg,dog,dog,0.8230778574943542,0.09114338941456143,"[('dog', 0.82307786), ('cat', 0.081371136), ('cow', 0.05111864), ('horse', 0.03222894), ('sofa', 0.0047414727), ('diningtable', 0.0038915034), ('boat', 0.002122039), ('motorbike', 0.0008416444), ('bicycle', 0.00037114983), ('aeroplane', 0.00023560724)]"
40,dog_2008_006178.jpg,dog,dog,0.8895401358604431,0.030485851925765937,"[('dog', 0.88954014), ('cow', 0.050843474), ('cat', 0.03449981), ('horse', 0.019709188), ('sofa', 0.0032613266), ('diningtable', 0.0007790592), ('boat', 0.00060361996), ('motorbike', 0.00051418424), ('bicycle', 0.00018305937), ('aeroplane', 6.6135326e-05)]"
41,dog_2010_002805.jpg,dog,dog,0.9091600775718689,0.36783555343812563,"[('dog', 0.9091601), ('cow', 0.04697512), ('cat', 0.027332399), ('horse', 0.010142596), ('sofa', 0.0043418105), ('diningtable', 0.00084598444), ('motorbike', 0.00048296337), ('boat', 0.00047491872), ('bicycle', 0.00019212312), ('aeroplane', 5.1969968e-05)]"
42,dog_2008_006074.jpg,dog,dog,0.9665178060531616,0.2267490843164406,"[('dog', 0.9665178), ('cow', 0.014525128), ('cat', 0.0076556634), ('horse', 0.00464487), ('sofa', 0.004219304), ('motorbike', 0.0010360478), ('diningtable', 0.0006507543), ('bicycle', 0.00042547102), ('boat', 0.00024899057), ('aeroplane', 7.60406e-05)]"
43,dog_2010_000162.jpg,dog,dog,0.9425004124641418,0.33137205299293254,"[('dog', 0.9425004), ('cow', 0.022482302), ('cat', 0.020391235), ('horse', 0.006566843), ('sofa', 0.005002136), ('bicycle', 0.0008663204), ('motorbike', 0.0008108988), ('diningtable', 0.0007971394), ('boat', 0.00051369116), ('aeroplane', 6.895065e-05)]"
44,dog_2010_000904.jpg,dog,cat,0.6245781779289246,-0.027043056552985386,"[('cat', 0.6245782), ('dog', 0.27137846), ('cow', 0.036227707), ('horse', 0.032945585), ('diningtable', 0.015809847), ('sofa', 0.008344896), ('boat', 0.0046298527), ('motorbike', 0.004582162), ('bicycle', 0.001413963), ('aeroplane', 8.941406e-05)]"
45,dog_2008_004293.jpg,dog,dog,0.9174566268920898,0.37172288554690186,"[('dog', 0.9174566), ('cow', 0.044734247), ('cat', 0.018081423), ('horse', 0.0108824335), ('sofa', 0.005451301), ('diningtable', 0.0017938302), ('boat', 0.000672737), ('motorbike', 0.00055392535), ('bicycle', 0.00025766558), ('aeroplane', 0.00011573518)]"
46,dog_2008_001921.jpg,dog,dog,0.9245191812515259,0.31727544182697426,"[('dog', 0.9245192), ('cow', 0.03480243), ('sofa', 0.015065275), ('cat', 0.014093583), ('horse', 0.006879507), ('diningtable', 0.0030089528), ('motorbike', 0.00068697246), ('boat', 0.000400886), ('bicycle', 0.00038815945), ('aeroplane', 0.00015501544)]"
47,dog_2010_003214.jpg,dog,dog,0.8547512888908386,0.20965102149692869,"[('dog', 0.8547513), ('cow', 0.06291599), ('cat', 0.06263928), ('horse', 0.00869486), ('sofa', 0.0076838853), ('diningtable', 0.0020124102), ('motorbike', 0.00060996955), ('boat', 0.0004890894), ('bicycle', 0.0001478367), ('aeroplane', 5.5333814e-05)]"
48,dog_2009_004772.jpg,dog,dog,0.9436831474304199,-0.1494404902251338,"[('dog', 0.94368315), ('cow', 0.02415506), ('sofa', 0.015031396), ('cat', 0.009106462), ('horse', 0.004650669), ('diningtable', 0.0021672465), ('motorbike', 0.0005712393), ('bicycle', 0.00029103793), ('boat', 0.00020696316), ('aeroplane', 0.0001367489)]"
49,dog_2010_003351.jpg,dog,dog,0.9694998264312744,-0.018317784043634665,"[('dog', 0.9694998), ('cow', 0.017652158), ('cat', 0.004980264), ('horse', 0.0031563332), ('sofa', 0.003016831), ('diningtable', 0.00061231776), ('motorbike', 0.0005073768), ('boat', 0.0002984353), ('bicycle', 0.00023439317), ('aeroplane', 4.208855e-05)]"
50,dog_2010_001944.jpg,dog,dog,0.9327877759933472,0.5280381234777274,"[('dog', 0.9327878), ('cow', 0.035987027), ('cat', 0.017049918), ('horse', 0.0066814744), ('sofa', 0.0039712493), ('motorbike', 0.0017831842), ('diningtable', 0.0005947667), ('boat', 0.0005863792), ('bicycle', 0.00047771184), ('aeroplane', 8.051076e-05)]"
51,dog_2009_000029.jpg,dog,dog,0.8623697757720947,-0.03897793510780718,"[('dog', 0.8623698), ('cow', 0.059324548), ('cat', 0.040838942), ('horse', 0.029616684), ('sofa', 0.0035031803), ('boat', 0.0014916343), ('diningtable', 0.0013912341), ('motorbike', 0.0010516886), ('bicycle', 0.0003030965), ('aeroplane', 0.00010914439)]"
52,dog_2008_005123.jpg,dog,dog,0.9567108154296875,0.11566473719742906,"[('dog', 0.9567108), ('cow', 0.01698471), ('cat', 0.014125064), ('horse', 0.006080458), ('sofa', 0.0020923144), ('motorbike', 0.0020092034), ('boat', 0.0006565742), ('diningtable', 0.0006545545), ('bicycle', 0.00061875215), ('aeroplane', 6.748707e-05)]"
53,dog_2008_005883.jpg,dog,dog,0.42909175157546997,0.01651743204413105,"[('dog', 0.42909175), ('horse', 0.30649033), ('cow', 0.14011112), ('cat', 0.075936556), ('sofa', 0.012541052), ('boat', 0.011946879), ('motorbike', 0.008451432), ('diningtable', 0.007938187), ('bicycle', 0.0062770294), ('aeroplane', 0.0012157384)]"
54,dog_2009_004828.jpg,dog,dog,0.9488270878791809,0.4545914332903004,"[('dog', 0.9488271), ('cow', 0.032307353), ('sofa', 0.006682663), ('horse', 0.0056297905), ('cat', 0.004597628), ('motorbike', 0.0007995782), ('diningtable', 0.0005121411), ('bicycle', 0.000335773), ('boat', 0.0002531866), ('aeroplane', 5.4777425e-05)]"
55,dog_2010_001956.jpg,dog,dog,0.9664077758789062,0.25061155891522174,"[('dog', 0.9664078), ('cow', 0.017515479), ('cat', 0.0050959727), ('sofa', 0.004959052), ('horse', 0.004196705), ('motorbike', 0.0006301253), ('diningtable', 0.00059866236), ('bicycle', 0.00035350161), ('boat', 0.00020735855), ('aeroplane', 3.5397206e-05)]"
56,dog_2009_001971.jpg,dog,dog,0.3949443995952606,-0.04798876120239855,"[('dog', 0.3949444), ('cow', 0.22381122), ('horse', 0.21683678), ('cat', 0.07602924), ('sofa', 0.040254015), ('diningtable', 0.0184317), ('motorbike', 0.013559031), ('boat', 0.009939117), ('bicycle', 0.0032297608), ('aeroplane', 0.0029647138)]"
57,dog_2008_007320.jpg,dog,horse,0.8096380233764648,0.26177779324780354,"[('horse', 0.809638), ('cow', 0.08369054), ('dog', 0.031467263), ('sofa', 0.017853208), ('diningtable', 0.01341345), ('cat', 0.013039626), ('boat', 0.011589407), ('bicycle', 0.0115882745), ('motorbike', 0.0055109146), ('aeroplane', 0.0022093274)]"
58,dog_2009_003217.jpg,dog,dog,0.9458608627319336,0.24156580048536605,"[('dog', 0.94586086), ('cow', 0.029570624), ('sofa', 0.01034608), ('cat', 0.0078062806), ('horse', 0.0035310222), ('diningtable', 0.0011597053), ('motorbike', 0.0010418633), ('bicycle', 0.00036610948), ('boat', 0.00026990584), ('aeroplane', 4.743566e-05)]"
59,dog_2009_002464.jpg,dog,dog,0.7764419913291931,0.03883169567030826,"[('dog', 0.776442), ('cat', 0.10664854), ('cow', 0.06419956), ('horse', 0.02825447), ('sofa', 0.012397768), ('diningtable', 0.009487868), ('boat', 0.0011151761), ('motorbike', 0.0010591889), ('bicycle', 0.00029132614), ('aeroplane', 0.00010399319)]"
60,dog_2008_005652.jpg,dog,dog,0.9201235175132751,0.30345466990645725,"[('dog', 0.9201235), ('cat', 0.03274958), ('cow', 0.029746449), ('horse', 0.0116836475), ('sofa', 0.0033186483), ('diningtable', 0.0011226365), ('motorbike', 0.00057182595), ('boat', 0.00046486655), ('bicycle', 0.00016745774), ('aeroplane', 5.138709e-05)]"
61,dog_2010_003391.jpg,dog,cow,0.4069032371044159,0.2917529439835503,"[('cow', 0.40690324), ('horse', 0.27209377), ('dog', 0.16430435), ('cat', 0.08806566), ('diningtable', 0.01915248), ('motorbike', 0.015426729), ('sofa', 0.014895019), ('boat', 0.0132306665), ('aeroplane', 0.004779882), ('bicycle', 0.0011482815)]"
62,dog_2008_006722.jpg,dog,dog,0.4623957574367523,0.05738090533390414,"[('dog', 0.46239576), ('cat', 0.3169549), ('cow', 0.10670295), ('diningtable', 0.040712856), ('horse', 0.037402004), ('sofa', 0.02952738), ('boat', 0.004086639), ('motorbike', 0.0012797801), ('aeroplane', 0.0005221216), ('bicycle', 0.00041565835)]"
63,dog_2010_005716.jpg,dog,cat,0.9173617362976074,0.00624648066707361,"[('cat', 0.91736174), ('dog', 0.02697839), ('horse', 0.026674269), ('cow', 0.013141507), ('boat', 0.0044645257), ('motorbike', 0.004432999), ('diningtable', 0.0040268735), ('sofa', 0.0019311092), ('bicycle', 0.00052914815), ('aeroplane', 0.00045934052)]"
64,dog_2010_002972.jpg,dog,dog,0.7485588788986206,0.09958950177759075,"[('dog', 0.7485589), ('cat', 0.164819), ('cow', 0.052545957), ('horse', 0.024549682), ('sofa', 0.0034167871), ('motorbike', 0.0021244104), ('boat', 0.001956436), ('diningtable', 0.0016665198), ('bicycle', 0.0002824013), ('aeroplane', 7.996396e-05)]"
65,dog_2008_002317.jpg,dog,dog,0.7614909410476685,0.011889100334948277,"[('dog', 0.76149094), ('cat', 0.14761868), ('cow', 0.05193635), ('horse', 0.0244788), ('sofa', 0.0068747816), ('diningtable', 0.004646987), ('boat', 0.0013445356), ('motorbike', 0.0012507973), ('bicycle', 0.00030281104), ('aeroplane', 5.531955e-05)]"
66,dog_2009_002093.jpg,dog,dog,0.8709890842437744,0.10041703275734826,"[('dog', 0.8709891), ('cow', 0.059934977), ('cat', 0.046507187), ('horse', 0.016746683), ('sofa', 0.0032111427), ('diningtable', 0.0015498165), ('boat', 0.00059572485), ('motorbike', 0.00032880655), ('bicycle', 7.635673e-05), ('aeroplane', 6.020312e-05)]"
67,dog_2008_002036.jpg,dog,boat,0.8309449553489685,0.07946486218136904,"[('boat', 0.83094496), ('bicycle', 0.05129687), ('horse', 0.03542477), ('motorbike', 0.029473238), ('diningtable', 0.021363573), ('aeroplane', 0.021319153), ('cow', 0.005157029), ('dog', 0.0031284078), ('cat', 0.0013739925), ('sofa', 0.0005179925)]"
68,dog_2010_002601.jpg,dog,dog,0.48066675662994385,0.046594984415432535,"[('dog', 0.48066676), ('cat', 0.39482793), ('cow', 0.081598245), ('horse', 0.032191105), ('boat', 0.0043645995), ('motorbike', 0.0022292384), ('diningtable', 0.0020252068), ('sofa', 0.001831468), ('bicycle', 0.00018337189), ('aeroplane', 8.211761e-05)]"
69,dog_2008_004821.jpg,dog,dog,0.6673977971076965,0.15553253836282258,"[('dog', 0.6673978), ('cat', 0.20576672), ('cow', 0.08047309), ('horse', 0.035452254), ('sofa', 0.0038780472), ('boat', 0.0024547991), ('diningtable', 0.0023257623), ('motorbike', 0.0019273697), ('bicycle', 0.00022403622), ('aeroplane', 0.00010007405)]"
70,dog_2010_002562.jpg,dog,dog,0.9595497846603394,0.18241790931509422,"[('dog', 0.9595498), ('cow', 0.012287824), ('cat', 0.010102683), ('sofa', 0.0070815063), ('horse', 0.0069098123), ('diningtable', 0.0020491204), ('motorbike', 0.0009648136), ('bicycle', 0.0006083778), ('boat', 0.0003317399), ('aeroplane', 0.00011424444)]"
71,dog_2009_002681.jpg,dog,dog,0.7422410845756531,0.008725712208809643,"[('dog', 0.7422411), ('cat', 0.12099506), ('cow', 0.07553299), ('sofa', 0.02522506), ('horse', 0.018842688), ('diningtable', 0.014629104), ('boat', 0.0010017506), ('motorbike', 0.00090505846), ('bicycle', 0.00042877), ('aeroplane', 0.000198442)]"
72,dog_2008_006071.jpg,dog,horse,0.7834494709968567,0.22256773346491535,"[('horse', 0.7834495), ('cow', 0.12728888), ('dog', 0.039657135), ('sofa', 0.012449239), ('bicycle', 0.009788706), ('motorbike', 0.0080867), ('diningtable', 0.0074737663), ('boat', 0.0064379917), ('aeroplane', 0.0027407522), ('cat', 0.002627372)]"
73,dog_2008_005101.jpg,dog,dog,0.9560868740081787,0.17620387048802674,"[('dog', 0.9560869), ('cow', 0.01780015), ('sofa', 0.009333324), ('cat', 0.008252362), ('horse', 0.005445684), ('diningtable', 0.0018574898), ('motorbike', 0.00055737235), ('bicycle', 0.00034058205), ('boat', 0.0002505589), ('aeroplane', 7.5553246e-05)]"
74,dog_2008_005800.jpg,dog,dog,0.8812750577926636,0.1357588015154772,"[('dog', 0.88127506), ('cat', 0.0688857), ('cow', 0.026812136), ('horse', 0.01556854), ('sofa', 0.002967887), ('motorbike', 0.0013666668), ('diningtable', 0.0011595453), ('boat', 0.0010491215), ('bicycle', 0.0008294127), ('aeroplane', 8.5893305e-05)]"
75,dog_2010_003493.jpg,dog,dog,0.9487829804420471,0.06436395850516574,"[('dog', 0.948783), ('cow', 0.026827885), ('cat', 0.010737235), ('horse', 0.0058688507), ('sofa', 0.004810633), ('motorbike', 0.00096136995), ('diningtable', 0.00087061024), ('bicycle', 0.00057862274), ('boat', 0.00050680037), ('aeroplane', 5.4964676e-05)]"
76,dog_2011_001144.jpg,dog,dog,0.7009362578392029,0.4050438573026254,"[('dog', 0.70093626), ('cow', 0.15869926), ('cat', 0.10286366), ('horse', 0.015467636), ('sofa', 0.011351599), ('diningtable', 0.008103993), ('boat', 0.0015684348), ('motorbike', 0.00061515806), ('aeroplane', 0.00025289555), ('bicycle', 0.0001410684)]"
77,dog_2010_000266.jpg,dog,dog,0.7848519086837769,0.0662806406049613,"[('dog', 0.7848519), ('cat', 0.10811251), ('cow', 0.07129655), ('horse', 0.013513811), ('sofa', 0.0103617), ('diningtable', 0.009281421), ('boat', 0.0013685455), ('motorbike', 0.00075220165), ('bicycle', 0.00029765605), ('aeroplane', 0.00016363489)]"
